niche,package_id,app_name,developer,offers_iap,google_play_iap_range,min_installs,domain,requested_url,final_url,http_status,fetch_status,page_title,signal_tags,price_points_detected,price_point_count,paywall_signal_strength,text_excerpt,collected_at
"gaming","com.tfgco.games.sports.free.tennis.clash","Tennis Clash: Multiplayer Game","Wildlife Studios","yes","$0.49 - $149.99 per item","100000000","https://wildlifestudios.com","https://www.wildlifestudios.com","https://wildlifestudios.com/","200","ok","Wildlife","pricing_page|subscription_terms","","0","medium","Wildlife ""Play Tennis Clash for an exciting game of tennis! Try Zooba for a unique Battle Royale experience. Join Wildlife Studios for a career in game development."" Games Publishing Newsroom Careers Who We Are Leadership Português Games Newsroom Blog Careers Who We Are Search Jobs and keywords It's always a good day to play Tennis Clash! Go to Tennis Clash Battle Royale meets MOBA. Play Zooba! Go to Zooba Unleash your potential and work on games Go to careers News Check out our latest news News","2026-05-31T03:16:56.690Z"
"gaming","com.tfgco.games.sports.free.tennis.clash","Tennis Clash: Multiplayer Game","Wildlife Studios","yes","$0.49 - $149.99 per item","100000000","https://wildlifestudios.com","https://www.wildlifestudios.com/pricing","https://wildlifestudios.com/pricing/","404","error:http_404","Error: Page not Found | Wildlife","no_pricing_signal","","0","low","Error: Page not Found | Wildlife Games Publishing Newsroom Careers Who We Are Leadership Português Games Newsroom Blog Careers Who We Are Search Jobs and keywords Something went wrong. The page you tried to access does not exist or is being maintained, but stay calm. How about trying to put the puzzle together? Congratulations 00:00:00 Don't miss Wildlife's news! Subscribe to our newsletter. Email ok I have read and accepted the Read the Privacy Policy. Unleash your potential and explore the fut","2026-05-31T03:16:59.346Z"
"gaming","com.tfgco.games.sports.free.tennis.clash","Tennis Clash: Multiplayer Game","Wildlife Studios","yes","$0.49 - $149.99 per item","100000000","https://wildlifestudios.com","https://www.wildlifestudios.com/plans","https://wildlifestudios.com/plans/","404","error:http_404","Error: Page not Found | Wildlife","no_pricing_signal","","0","low","Error: Page not Found | Wildlife Games Publishing Newsroom Careers Who We Are Leadership Português Games Newsroom Blog Careers Who We Are Search Jobs and keywords Something went wrong. The page you tried to access does not exist or is being maintained, but stay calm. How about trying to put the puzzle together? Congratulations 00:00:00 Don't miss Wildlife's news! Subscribe to our newsletter. Email ok I have read and accepted the Read the Privacy Policy. Unleash your potential and explore the fut","2026-05-31T03:17:00.646Z"
"gaming","com.tfgco.games.sports.free.tennis.clash","Tennis Clash: Multiplayer Game","Wildlife Studios","yes","$0.49 - $149.99 per item","100000000","https://wildlifestudios.com","https://www.wildlifestudios.com/premium","https://wildlifestudios.com/premium/","404","error:http_404","Error: Page not Found | Wildlife","no_pricing_signal","","0","low","Error: Page not Found | Wildlife Games Publishing Newsroom Careers Who We Are Leadership Português Games Newsroom Blog Careers Who We Are Search Jobs and keywords Something went wrong. The page you tried to access does not exist or is being maintained, but stay calm. How about trying to put the puzzle together? Congratulations 00:00:00 Don't miss Wildlife's news! Subscribe to our newsletter. Email ok I have read and accepted the Read the Privacy Policy. Unleash your potential and explore the fut","2026-05-31T03:17:01.917Z"
"gaming","com.tfgco.games.sports.free.tennis.clash","Tennis Clash: Multiplayer Game","Wildlife Studios","yes","$0.49 - $149.99 per item","100000000","https://wildlifestudios.com","https://www.wildlifestudios.com/subscribe","https://wildlifestudios.com/subscribe/","404","error:http_404","Error: Page not Found | Wildlife","no_pricing_signal","","0","low","Error: Page not Found | Wildlife Games Publishing Newsroom Careers Who We Are Leadership Português Games Newsroom Blog Careers Who We Are Search Jobs and keywords Something went wrong. The page you tried to access does not exist or is being maintained, but stay calm. How about trying to put the puzzle together? Congratulations 00:00:00 Don't miss Wildlife's news! Subscribe to our newsletter. Email ok I have read and accepted the Read the Privacy Policy. Unleash your potential and explore the fut","2026-05-31T03:17:03.307Z"
"gaming","com.tfgco.games.sports.free.tennis.clash","Tennis Clash: Multiplayer Game","Wildlife Studios","yes","$0.49 - $149.99 per item","100000000","https://wildlifestudios.com","https://www.wildlifestudios.com/subscription","https://wildlifestudios.com/subscription/","404","error:http_404","Error: Page not Found | Wildlife","no_pricing_signal","","0","low","Error: Page not Found | Wildlife Games Publishing Newsroom Careers Who We Are Leadership Português Games Newsroom Blog Careers Who We Are Search Jobs and keywords Something went wrong. The page you tried to access does not exist or is being maintained, but stay calm. How about trying to put the puzzle together? Congratulations 00:00:00 Don't miss Wildlife's news! Subscribe to our newsletter. Email ok I have read and accepted the Read the Privacy Policy. Unleash your potential and explore the fut","2026-05-31T03:17:04.568Z"
"gaming","com.tfgco.games.sports.free.tennis.clash","Tennis Clash: Multiplayer Game","Wildlife Studios","yes","$0.49 - $149.99 per item","100000000","https://wildlifestudios.com","https://www.wildlifestudios.com/upgrade","https://wildlifestudios.com/upgrade/","404","error:http_404","Error: Page not Found | Wildlife","no_pricing_signal","","0","low","Error: Page not Found | Wildlife Games Publishing Newsroom Careers Who We Are Leadership Português Games Newsroom Blog Careers Who We Are Search Jobs and keywords Something went wrong. The page you tried to access does not exist or is being maintained, but stay calm. How about trying to put the puzzle together? Congratulations 00:00:00 Don't miss Wildlife's news! Subscribe to our newsletter. Email ok I have read and accepted the Read the Privacy Policy. Unleash your potential and explore the fut","2026-05-31T03:17:05.902Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com/","https://www.ludia.com/","200","ok","Home | Ludia Montreal","no_pricing_signal","","0","low","Home | Ludia Montreal Ludia is a leading mobile gaming company based in Montreal. top of pageABOUT USGAMESCAREERCONTACTMENU CONTACTCAREERGAMESSAINSTAGRAM LINKEDIN FACEBOOK BUOTUSAdd Add CLOSE ABOUT USGAMESCAREERCONTACT Create the best of mobile gamingscroll to discover our universe about usSpanning across nearly two decades, Montreal-based Ludia designs, creates and distributes award-winning cross-platform digital games. Our high-quality product portfolio consists of original and world-recognize","2026-05-31T03:17:06.783Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com","https://www.ludia.com/","200","ok","Home | Ludia Montreal","no_pricing_signal","","0","low","Home | Ludia Montreal Ludia is a leading mobile gaming company based in Montreal. top of pageABOUT USGAMESCAREERCONTACTMENU CONTACTCAREERGAMESSAINSTAGRAM LINKEDIN FACEBOOK BUOTUSAdd Add CLOSE ABOUT USGAMESCAREERCONTACT Create the best of mobile gamingscroll to discover our universe about usSpanning across nearly two decades, Montreal-based Ludia designs, creates and distributes award-winning cross-platform digital games. Our high-quality product portfolio consists of original and world-recognize","2026-05-31T03:17:07.334Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com/pricing","https://www.ludia.com/pricing","404","error:http_404","404 Error: Page Not Found","no_pricing_signal","","0","low","404 Error: Page Not Found","2026-05-31T03:17:07.686Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com/plans","https://www.ludia.com/plans","404","error:http_404","404 Error: Page Not Found","no_pricing_signal","","0","low","404 Error: Page Not Found","2026-05-31T03:17:08.049Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com/premium","https://www.ludia.com/premium","404","error:http_404","404 Error: Page Not Found","no_pricing_signal","","0","low","404 Error: Page Not Found","2026-05-31T03:17:08.456Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com/subscribe","https://www.ludia.com/subscribe","404","error:http_404","404 Error: Page Not Found","no_pricing_signal","","0","low","404 Error: Page Not Found","2026-05-31T03:17:08.780Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com/subscription","https://www.ludia.com/subscription","404","error:http_404","404 Error: Page Not Found","no_pricing_signal","","0","low","404 Error: Page Not Found","2026-05-31T03:17:09.110Z"
"gaming","com.ludia.jurassicworld","Jurassic World™: The Game","Ludia Games Inc.","yes","$0.99 - $499.99 per item","100000000","https://ludia.com","https://www.ludia.com/upgrade","https://www.ludia.com/upgrade","404","error:http_404","404 Error: Page Not Found","no_pricing_signal","","0","low","404 Error: Page Not Found","2026-05-31T03:17:09.424Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com/","https://mariokarttour.com/","200","ok","","no_pricing_signal","","0","low","","2026-05-31T03:17:09.925Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com","https://mariokarttour.com/","200","ok","","no_pricing_signal","","0","low","","2026-05-31T03:17:10.123Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com/pricing","https://mariokarttour.com/pricing","404","error:http_404","","no_pricing_signal","","0","low","Loading...","2026-05-31T03:17:10.362Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com/plans","https://mariokarttour.com/plans","404","error:http_404","","no_pricing_signal","","0","low","Loading...","2026-05-31T03:17:10.913Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com/premium","https://mariokarttour.com/premium","404","error:http_404","","no_pricing_signal","","0","low","Loading...","2026-05-31T03:17:11.151Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com/subscribe","https://mariokarttour.com/subscribe","404","error:http_404","","no_pricing_signal","","0","low","Loading...","2026-05-31T03:17:11.430Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com/subscription","https://mariokarttour.com/subscription","404","error:http_404","","no_pricing_signal","","0","low","Loading...","2026-05-31T03:17:11.671Z"
"gaming","com.nintendo.zaka","Mario Kart Tour","Nintendo Co., Ltd.","yes","$1.99 - $69.99 per item","100000000","https://mariokarttour.com","https://mariokarttour.com/upgrade","https://mariokarttour.com/upgrade","404","error:http_404","","no_pricing_signal","","0","low","Loading...","2026-05-31T03:17:11.927Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io/","https://voodoo.io/","200","ok","Voodoo | Entertain the world","price_points_detected","$670","1","medium","Voodoo | Entertain the world We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsThe always fresh, oddly satisfying strategy game where anyone can feel skilled and powerful.An endlessly engaging puzzle that’s easy to pick up but hard to put down. Sharpen your mind with each block you place.A classic and timeless board game. Immerse yourself in a world of strategy where your mind is your","2026-05-31T03:17:12.506Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io","https://voodoo.io/","200","ok","Voodoo | Entertain the world","price_points_detected","$670","1","medium","Voodoo | Entertain the world We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsThe always fresh, oddly satisfying strategy game where anyone can feel skilled and powerful.An endlessly engaging puzzle that’s easy to pick up but hard to put down. Sharpen your mind with each block you place.A classic and timeless board game. Immerse yourself in a world of strategy where your mind is your","2026-05-31T03:17:12.723Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io/pricing","https://voodoo.io/pricing","404","error:http_404","404 | Voodoo","no_pricing_signal","","0","low","404 | Voodoo We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsPage not foundWe're sorry but the page you requested can't be found. The URL may be misspelled or the page is no longer available.Back to homeEntertain the world© 2026 VoodooServicesPublishingAcademyAdsAbout usCompanyCareersNewsPressLegalTerms of servicePrivacyLegalCookie PolicyCookie SettingsEntertain the world© 2026 Vood","2026-05-31T03:17:12.918Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io/plans","https://voodoo.io/plans","404","error:http_404","404 | Voodoo","no_pricing_signal","","0","low","404 | Voodoo We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsPage not foundWe're sorry but the page you requested can't be found. The URL may be misspelled or the page is no longer available.Back to homeEntertain the world© 2026 VoodooServicesPublishingAcademyAdsAbout usCompanyCareersNewsPressLegalTerms of servicePrivacyLegalCookie PolicyCookie SettingsEntertain the world© 2026 Vood","2026-05-31T03:17:13.109Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io/premium","https://voodoo.io/premium","404","error:http_404","404 | Voodoo","no_pricing_signal","","0","low","404 | Voodoo We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsPage not foundWe're sorry but the page you requested can't be found. The URL may be misspelled or the page is no longer available.Back to homeEntertain the world© 2026 VoodooServicesPublishingAcademyAdsAbout usCompanyCareersNewsPressLegalTerms of servicePrivacyLegalCookie PolicyCookie SettingsEntertain the world© 2026 Vood","2026-05-31T03:17:13.300Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io/subscribe","https://voodoo.io/subscribe","404","error:http_404","404 | Voodoo","no_pricing_signal","","0","low","404 | Voodoo We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsPage not foundWe're sorry but the page you requested can't be found. The URL may be misspelled or the page is no longer available.Back to homeEntertain the world© 2026 VoodooServicesPublishingAcademyAdsAbout usCompanyCareersNewsPressLegalTerms of servicePrivacyLegalCookie PolicyCookie SettingsEntertain the world© 2026 Vood","2026-05-31T03:17:13.490Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io/subscription","https://voodoo.io/subscription","404","error:http_404","404 | Voodoo","no_pricing_signal","","0","low","404 | Voodoo We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsPage not foundWe're sorry but the page you requested can't be found. The URL may be misspelled or the page is no longer available.Back to homeEntertain the world© 2026 VoodooServicesPublishingAcademyAdsAbout usCompanyCareersNewsPressLegalTerms of servicePrivacyLegalCookie PolicyCookie SettingsEntertain the world© 2026 Vood","2026-05-31T03:17:13.679Z"
"gaming","com.vincentb.MobControl","Mob Control","VOODOO","yes","$0.84 - $399.99 per item","100000000","https://voodoo.io","https://www.voodoo.io/upgrade","https://voodoo.io/upgrade","404","error:http_404","404 | Voodoo","no_pricing_signal","","0","low","404 | Voodoo We entertain the world with iconic apps and games. CompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsCompanyPublishingCareersNewsPage not foundWe're sorry but the page you requested can't be found. The URL may be misspelled or the page is no longer available.Back to homeEntertain the world© 2026 VoodooServicesPublishingAcademyAdsAbout usCompanyCareersNewsPressLegalTerms of servicePrivacyLegalCookie PolicyCookie SettingsEntertain the world© 2026 Vood","2026-05-31T03:17:13.872Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com/android","https://www.ea.com/games/library/mobile","200","ok","EA Mobile Games Library - Electronic Arts","pricing_page|subscription_terms","","0","medium","EA Mobile Games Library - Electronic Arts Enter a world of endless entertainment that fits right in your pocket! From thrilling action to mind-bending puzzles, EA mobile games offer a vast variety of experiences anytime, anywhere. EA Play FIFA 23 F1™ 22 Madden NFL 23 Apex Legends Battlefield™ 2042 The Sims 4 Electronic Arts Home Latest Games Coming Soon Free-To-Play EA SPORTS EA Originals Games Library EA app Deals PC PlayStation Xbox Nintendo Switch Mobile Pogo The EA app EA Play Playtesting Co","2026-05-31T03:17:14.716Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com","https://www.ea.com/","200","ok","Electronic Arts Home Page - Official EA Site","pricing_page|subscription_terms|paywall_language","","0","medium","Electronic Arts Home Page - Official EA Site We exist to inspire the world through Play. Electronic Arts is a leading publisher of games on Console, PC and Mobile. EA Play FIFA 23 F1™ 22 Madden NFL 23 Apex Legends Battlefield™ 2042 The Sims 4 Electronic Arts Home Latest Games Coming Soon Free-To-Play EA SPORTS EA Originals Games Library EA app Deals PC PlayStation Xbox Nintendo Switch Mobile Pogo The EA app EA Play Playtesting Company Careers News Technology EA Studios EA Partners Our Commitment","2026-05-31T03:17:15.421Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com/pricing","https://www.ea.com/pricing","404","error:http_404","404 - Official EA Site","no_pricing_signal","","0","low","404 - Official EA Site EA Play FIFA 23 F1™ 22 Madden NFL 23 Apex Legends Battlefield™ 2042 The Sims 4 Electronic Arts Home Latest Games Coming Soon Free-To-Play EA SPORTS EA Originals Games Library EA app Deals PC PlayStation Xbox Nintendo Switch Mobile Pogo The EA app EA Play Playtesting Company Careers News Technology EA Studios EA Partners Our Commitments Positive Play People & Inclusive Culture Social Impact Environment Help EA Community Forums Player and Parental Tools Accessibility Press I","2026-05-31T03:17:15.890Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com/plans","https://www.ea.com/plans","404","error:http_404","404 - Official EA Site","no_pricing_signal","","0","low","404 - Official EA Site EA Play FIFA 23 F1™ 22 Madden NFL 23 Apex Legends Battlefield™ 2042 The Sims 4 Electronic Arts Home Latest Games Coming Soon Free-To-Play EA SPORTS EA Originals Games Library EA app Deals PC PlayStation Xbox Nintendo Switch Mobile Pogo The EA app EA Play Playtesting Company Careers News Technology EA Studios EA Partners Our Commitments Positive Play People & Inclusive Culture Social Impact Environment Help EA Community Forums Player and Parental Tools Accessibility Press I","2026-05-31T03:17:17.494Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com/premium","https://www.ea.com/premium","404","error:http_404","404 - Official EA Site","no_pricing_signal","","0","low","404 - Official EA Site EA Play FIFA 23 F1™ 22 Madden NFL 23 Apex Legends Battlefield™ 2042 The Sims 4 Electronic Arts Home Latest Games Coming Soon Free-To-Play EA SPORTS EA Originals Games Library EA app Deals PC PlayStation Xbox Nintendo Switch Mobile Pogo The EA app EA Play Playtesting Company Careers News Technology EA Studios EA Partners Our Commitments Positive Play People & Inclusive Culture Social Impact Environment Help EA Community Forums Player and Parental Tools Accessibility Press I","2026-05-31T03:17:18.837Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com/subscribe","https://www.ea.com/ea-play","200","ok","EA Play Membership - Official EA Site","pricing_page|subscription_terms|paywall_language|checkout_language|price_points_detected","$5.99|$39.99|$16.99|$119.99","4","high","EA Play Membership - Official EA Site Unlock the world of EA. Experience unlimited access to a collection of top EA titles, trials of select new games, and more with an EA Play membership. EA Play Games Member Benefits News Newsletter FAQ Games Member Benefits News Newsletter FAQ Unlock a world of thrill Experience unlimited access to a collection of EA titles, trials of select new games and more. Join Now EA Play Member Benefits The Play List Unlimited access to an unrivaled collection of EA’s","2026-05-31T03:17:19.661Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com/subscription","https://www.ea.com/subscription","404","error:http_404","404 - Official EA Site","no_pricing_signal","","0","low","404 - Official EA Site EA Play FIFA 23 F1™ 22 Madden NFL 23 Apex Legends Battlefield™ 2042 The Sims 4 Electronic Arts Home Latest Games Coming Soon Free-To-Play EA SPORTS EA Originals Games Library EA app Deals PC PlayStation Xbox Nintendo Switch Mobile Pogo The EA app EA Play Playtesting Company Careers News Technology EA Studios EA Partners Our Commitments Positive Play People & Inclusive Culture Social Impact Environment Help EA Community Forums Player and Parental Tools Accessibility Press I","2026-05-31T03:17:20.259Z"
"gaming","com.ea.games.simsfreeplay_row","The Sims™ FreePlay","ELECTRONIC ARTS","yes","$0.99 - $99.99 per item","100000000","http://ea.com","http://www.ea.com/upgrade","https://www.ea.com/upgrade","404","error:http_404","404 - Official EA Site","no_pricing_signal","","0","low","404 - Official EA Site EA Play FIFA 23 F1™ 22 Madden NFL 23 Apex Legends Battlefield™ 2042 The Sims 4 Electronic Arts Home Latest Games Coming Soon Free-To-Play EA SPORTS EA Originals Games Library EA app Deals PC PlayStation Xbox Nintendo Switch Mobile Pogo The EA app EA Play Playtesting Company Careers News Technology EA Studios EA Partners Our Commitments Positive Play People & Inclusive Culture Social Impact Environment Help EA Community Forums Player and Parental Tools Accessibility Press I","2026-05-31T03:17:21.587Z"
"gaming","com.nekki.shadowfight3","Shadow Fight 3 - RPG fighting","NEKKI","yes","$0.99 - $249.99 per item","100000000","http://nekki.com","http://www.nekki.com/","https://nekki.com/","200","ok","Main - Nekki - game developer and publisher","no_pricing_signal","","0","low","Main - Nekki - game developer and publisher Games Spine Shadow Fight 4 Shadow Fight 3 Shadow Fight 2 Fight Me! Vector Shades Careers Contacts Support We create emotions worth sharing Since 2002, our games have been downloaded over a billion times. Let’s go for the next billion together! Join Nekki Our games spine.game SPINE SPINE is a single-player story rich action game focused on intense close-quarters gun fights with aesthetics of Gun Fu movies. Made with UE5 and Cascadeur, SPINE kicks off ou","2026-05-31T03:17:23.813Z"
"gaming","com.nekki.shadowfight3","Shadow Fight 3 - RPG fighting","NEKKI","yes","$0.99 - $249.99 per item","100000000","http://nekki.com","http://www.nekki.com","https://nekki.com/","200","ok","Main - Nekki - game developer and publisher","no_pricing_signal","","0","low","Main - Nekki - game developer and publisher Games Spine Shadow Fight 4 Shadow Fight 3 Shadow Fight 2 Fight Me! Vector Shades Careers Contacts Support We create emotions worth sharing Since 2002, our games have been downloaded over a billion times. Let’s go for the next billion together! Join Nekki Our games spine.game SPINE SPINE is a single-player story rich action game focused on intense close-quarters gun fights with aesthetics of Gun Fu movies. Made with UE5 and Cascadeur, SPINE kicks off ou","2026-05-31T03:17:25.013Z"
"gaming","com.nekki.shadowfight3","Shadow Fight 3 - RPG fighting","NEKKI","yes","$0.99 - $249.99 per item","100000000","http://nekki.com","http://www.nekki.com/pricing","https://nekki.com/pricing","404","error:http_404","Страница не найдена - Nekki - game developer and publisher","no_pricing_signal","","0","low","Страница не найдена - Nekki - game developer and publisher Games Spine Shadow Fight 4 Shadow Fight 3 Shadow Fight 2 Fight Me! Vector Shades Careers Contacts Support 404 Oops, this vacancy doesn’t exist anymore. You can check the current list below. We’re hiring All 11 Art 2 Game design 4 Marketing 2 Programming 1 QA 2 Creative Producer, Remote QA Engineer (UE5, PC/Console), Remote QA engineer (Unity, Mobile), Remote Technical Game Designer (2D mobile game), Remote Encounter Game Designer (PC/Con","2026-05-31T03:17:25.727Z"
"gaming","com.nekki.shadowfight3","Shadow Fight 3 - RPG fighting","NEKKI","yes","$0.99 - $249.99 per item","100000000","http://nekki.com","http://www.nekki.com/plans","https://nekki.com/plans","404","error:http_404","Страница не найдена - Nekki - game developer and publisher","no_pricing_signal","","0","low","Страница не найдена - Nekki - game developer and publisher Games Spine Shadow Fight 4 Shadow Fight 3 Shadow Fight 2 Fight Me! Vector Shades Careers Contacts Support 404 Oops, this vacancy doesn’t exist anymore. You can check the current list below. We’re hiring All 11 Art 2 Game design 4 Marketing 2 Programming 1 QA 2 Creative Producer, Remote QA Engineer (UE5, PC/Console), Remote QA engineer (Unity, Mobile), Remote Technical Game Designer (2D mobile game), Remote Encounter Game Designer (PC/Con","2026-05-31T03:17:28.228Z"
"gaming","com.nekki.shadowfight3","Shadow Fight 3 - RPG fighting","NEKKI","yes","$0.99 - $249.99 per item","100000000","http://nekki.com","http://www.nekki.com/premium","https://nekki.com/premium","404","error:http_404","Страница не найдена - Nekki - game developer and publisher","no_pricing_signal","","0","low","Страница не найдена - Nekki - game developer and publisher Games Spine Shadow Fight 4 Shadow Fight 3 Shadow Fight 2 Fight Me! Vector Shades Careers Contacts Support 404 Oops, this vacancy doesn’t exist anymore. You can check the current list below. We’re hiring All 11 Art 2 Game design 4 Marketing 2 Programming 1 QA 2 Creative Producer, Remote QA Engineer (UE5, PC/Console), Remote QA engineer (Unity, Mobile), Remote Technical Game Designer (2D mobile game), Remote Encounter Game Designer (PC/Con","2026-05-31T03:17:29.351Z"
"gaming","com.nekki.shadowfight3","Shadow Fight 3 - RPG fighting","NEKKI","yes","$0.99 - $249.99 per item","100000000","http://nekki.com","http://www.nekki.com/subscribe","https://nekki.com/subscribe","404","error:http_404","Страница не найдена - Nekki - game developer and publisher","no_pricing_signal","","0","low","Страница не найдена - Nekki - game developer and publisher Games Spine Shadow Fight 4 Shadow Fight 3 Shadow Fight 2 Fight Me! Vector Shades Careers Contacts Support 404 Oops, this vacancy doesn’t exist anymore. You can check the current list below. We’re hiring All 11 Art 2 Game design 4 Marketing 2 Programming 1 QA 2 Creative Producer, Remote QA Engineer (UE5, PC/Console), Remote QA engineer (Unity, Mobile), Remote Technical Game Designer (2D mobile game), Remote Encounter Game Designer (PC/Con","2026-05-31T03:17:30.379Z"
"gaming","com.nekki.shadowfight3","Shadow Fight 3 - RPG fighting","NEKKI","yes","$0.99 - $249.99 per item","100000000","http://nekki.com","http://www.nekki.com/subscription","https://nekki.com/subscription","404","error:http_404","Страница не найдена - Nekki - game developer and publisher","no_pricing_signal","","0","low","Страница не найдена - Nekki - game developer and publisher Games Spine Shadow Fight 4 Shadow Fight 3 Shadow Fight 2 Fight Me! Vector Shades Careers Contacts Support 404 Oops, this vacancy doesn’t exist anymore. You can check the current list below. We’re hiring All 11 Art 2 Game design 4 Marketing 2 Programming 1 QA 2 Creative Producer, Remote QA Engineer (UE5, PC/Console), Remote QA engineer (Unity, Mobile), Remote Technical Game Designer (2D mobile game), Remote Encounter Game Designer (PC/Con","2026-05-31T03:17:31.369Z"
